Micro Citation,Micro Citation Name,Macro Citation,Macro Citation Name,Social Harm,# Charges (Grand Total),% All Charges (For Any Offense),% Charges by Race (Black),% Charges by Race (White),% Charges by Race (Hispanic),% Charges by Race (Asian),% Charges by Race (Native American),% Charges by Race (Native Hawiian or Pacific Islander),% Charges by Race (Other),% Charges by Race (Unknown),% Charges by Race (Missing Data),% Charges by Gender (Male),% Charges by Gender (Female),% Charges by Gender (Missing Data),% Charges Attempted,% Charges Enhanced (Any),% Charges Enhanced (Armed),% Charges Enhanced (not Armed),% Charges Diverted,% Charges Deferred,% Charges with Conspiracy Charge in Case,% Charges with a Crime of Violence in Case,% Charges with Conviction in Case for Any Charge,% Charges Resulting in Convictions,# Convictions (Grand Total),% All Convictions (For Any Offense),% Convictions by Race (Black),% Convictions by Race (White),% Convictions by Race (Hispanic),% Convictions by Race (Asian),% Convictions by Race (Native American),% Convictions by Race (Native Hawiian or Pacific Islander),% Convictions by Race (Other),% Convictions by Race (Unknown),% Convictions by Race (Missing Data),% Convictions by Gender (Male),% Convictions by Gender (Female),% Convictions by Gender (Missing Data),% Convictions by Guilty Plea,% Convictions Attempted,% Convictions Enhanced (Any),% Convictions Enhanced (Armed),% Convictions Enhanced (not Armed),% Convictions with Conspiracy Charge in Case,% Convictions with a Crime of Violence in Case,% Convictions to Serve Consecutively to Any Other Conviction by Defendant [in conviction group],% Convictions that are Only Conviction of Defendant in Conviction Group,% Convictions with more than one conviction of Defendant with No Consecutive Service in Conviction Group,% Convictions with Time Served Sentence,% Convictions with Life Sentence,(All) Total Months Sentenced to Confinement 0.025 quantile,(All) Total Months Sentenced to Confinement 0.05 quantile,(All) Total Months Sentenced to Confinement 0.1 quantile,(All) Total Months Sentenced to Confinement 0.25 quantile,(All) Total Months Sentenced to Confinement 0.5 quantile,(All) Total Months Sentenced to Confinement 0.75 quantile,(All) Total Months Sentenced to Confinement 0.9 quantile,(All) Total Months Sentenced to Confinement 0.95 quantile,(All) Total Months Sentenced to Confinement 0.975 quantile,(All) Total Months Actually to Serve 0.025 quantile,(All) Total Months Actually to Serve 0.05 quantile,(All) Total Months Actually to Serve 0.1 quantile,(All) Total Months Actually to Serve 0.25 quantile,(All) Total Months Actually to Serve 0.5 quantile,(All) Total Months Actually to Serve 0.75 quantile,(All) Total Months Actually to Serve 0.9 quantile,(All) Total Months Actually to Serve 0.95 quantile,(All) Total Months Actually to Serve 0.975 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.025 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.05 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.1 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.25 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.5 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.75 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.9 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.95 quantile,(Enhanced/Non-Attempt) Total Months Sentenced to Confinement 0.975 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.025 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.05 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.1 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.25 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.5 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.75 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.9 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.95 quantile,(Enhanced/Non-Attempt) Total Months Actually to Serve 0.975 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.025 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.05 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.1 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.25 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.5 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.75 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.9 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.95 quantile,(Unenhanced/Non-Attempt) Total Months Sentenced to Confinement 0.975 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.025 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.05 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.1 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.25 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.5 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.75 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.9 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.95 quantile,(Unenhanced/Non-Attempt) Total Months Actually to Serve 0.975 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.025 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.05 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.1 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.25 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.5 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.75 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.9 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.95 quantile,(Has Consecutive Sentence in Case) Total Months Sentenced to Confinement 0.975 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.025 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.05 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.1 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.25 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.5 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.75 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.9 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.95 quantile,(Has Consecutive Sentence in Case) Total Months Actually to Serve 0.975 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.025 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.05 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.1 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.25 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.5 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.75 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.9 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.95 quantile,(Only Conviction in Case) Total Months Sentenced to Confinement 0.975 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.025 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.05 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.1 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.25 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.5 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.75 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.9 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.95 quantile,(Only Conviction in Case) Total Months Actually to Serve 0.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.025 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.05 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Sentenced to Confinement 0.975 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.025 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.05 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.1 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.25 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.5 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.75 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.9 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.95 quantile,(> 1 Conviction and No Consecutive in Case) Total Months Actually to Serve 0.975 quantile,% Time to Serve for All Offenses,% Time Imposed for All Offenses,% Time to Serve Modulated to Account for Concurrent Sentences,% Time Imposed Modulated to Account for Concurrent Sentences
22DC407,Threats to Do Bodily Harm,22DC407,Threats to Do Bodily Harm,PERSON,691,2.50%,0.903,0.072,None,None,None,None,None,< 25%,< 25%,83.40%,15.50%,< 25%,51.10%,None,None,None,4.20%,None,< 25%,< 25%,56.20%,36.20%,250,2.40%,0.92,0.2,None,None,None,None,None,None,< 25%,88.00%,11.20%,< 25%,65.60%,69.20%,None,None,None,< 25%,< 25%,16.80%,44.00%,39.20%,< 25%,None,0,0.1,0.3,1,3,6,6,6,6,0,0,0,0,0,1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,3,6,6,6,6.8,0,0,0,0,0,3,6,6,6.8,0.2,0.5,0.5,1.1,3,6,6,6,6,0.2,0.2,0.3,0.5,1.2,3.3,6,6,6,0,0,0.2,1,3,5,6,6,6,0,0,0,0,0,1,3,3.2,6,0,0,0,0.7,3,6,6,6,6,0,0,0,0,0,0,1,2.1,5.2,0.30%,0.80%,0.40%,0.40%
22DC303-M,Destruction of Property less than $200,22DC303,Destruction of Property,PROPERTY,529,1.90%,0.771,0.193,0.2,0.2,None,None,< 25%,< 25%,< 25%,82.40%,15.10%,< 25%,< 25%,None,None,None,11.70%,None,< 25%,8.70%,58.60%,39.70%,210,2.00%,0.786,0.186,0.2,None,None,None,None,< 25%,< 25%,83.30%,13.80%,< 25%,82.90%,< 25%,None,None,None,None,9.50%,24.30%,41.00%,34.80%,< 25%,None,0,0,0.4,1,3,5,6,6,6,0,0,0,0,0.1,2,3.3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,3,5,6,6,6,0,0,0,0,0.2,2,3.6,6,6,0.7,0.7,0.7,1,3,3.2,6,6,6,0.1,0.2,0.3,1,1.5,3,4,5.5,6,0,0,0.1,1.3,3,5,6,6,6,0,0,0,0,0,1,3,6,6,0,0,0,1,3,6,6,6,6,0,0,0,0,0,0.3,3,3.6,6,0.30%,0.50%,0.30%,0.30%
22DC3302,Unlawful Entry,22DC3302,Unlawful Entry,PROPERTY,1059,3.90%,0.832,0.128,0.2,None,0.2,None,< 25%,< 25%,2.00%,85.50%,13.50%,< 25%,< 25%,None,None,None,27.30%,None,< 25%,2.40%,31.00%,16.90%,179,1.70%,0.838,0.117,0.2,None,None,None,None,< 25%,< 25%,86.60%,12.80%,< 25%,94.40%,< 25%,None,None,None,None,< 25%,19.60%,57.50%,22.90%,11.70%,None,0.1,0.2,0.5,1,3,5,6,6,6,0,0,0,0,0.3,2,3.8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.5,1,3,5,6,6,6,0,0,0,0,0.3,2,3.8,6,6,0.4,0.6,0.8,1,3,5,6,6,6,0.3,0.3,0.3,1,3,4.3,6,6,6,0,0,0,0.3,2,3.7,6,6,6,0,0,0,0,0,0.7,2.8,3,3.8,0,0,0,1,3,5,6,6,6,0,0,0,0,0,0.4,2,6,6,0.20%,0.40%,0.20%,0.20%
22DC3215,Unauthorized Use of A Vehicle,22DC3215,Unauthorized Use of A Vehicle,PROPERTY,298,1.10%,0.916,0.07,None,None,None,None,None,< 25%,< 25%,93.00%,< 25%,< 25%,24.50%,None,None,None,< 25%,None,< 25%,8.70%,59.40%,50.00%,149,1.40%,0.906,0.2,None,None,None,None,None,< 25%,< 25%,91.30%,< 25%,< 25%,94.60%,38.90%,None,None,None,< 25%,< 25%,20.10%,53.00%,26.80%,< 25%,None,0,0.8,2,3.8,8.5,18.2,24,26.6,33.3,0,0,0,0,2,10,20,23.3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,4,6,10,16,23,24,28,35,0,0,0,0,6,14,22,24,24,0.9,1.9,3,6,15.5,21.5,24.4,32.4,75.6,0,0,0.3,4,10,19.8,24.4,32.4,75.6,0,0.3,1.9,3,6,14,24,24,28.2,0,0,0,0,2,6,14,20,22,0,0.3,2.9,6,6,20,24,24.2,28.2,0,0,0,0,0,0.8,18.2,20.2,24,1.10%,1.40%,1.20%,1.20%
48DC1103(a),Drug Paraphernalia Possession,48DC1103(a),Drug Paraphernalia Possession,DRUG,1031,3.80%,0.898,0.076,None,None,None,None,None,< 25%,1.90%,79.30%,19.80%,< 25%,< 25%,None,None,None,5.50%,None,None,22.10%,57.20%,14.30%,147,1.40%,0.932,0.2,None,None,None,None,None,< 25%,< 25%,82.30%,15.60%,< 25%,77.60%,< 25%,None,None,None,None,14.30%,15.00%,26.50%,58.50%,13.60%,None,0,0.1,0.2,0.5,1,1,1,1.7,3,0,0,0,0,0,0.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.5,1,1,1,1.8,3,0,0,0,0,0,0.7,1,1,1,0.1,0.2,0.2,0.4,0.5,1,1,1.9,2.5,0.1,0.2,0.2,0.3,0.5,1,1,1.9,2.5,0,0,0,0,0.7,1,1,1,1,0,0,0,0,0,0.4,1,1,1,0,0,0,0.5,1,1,1,2,3,0,0,0,0,0,0.1,1,1,1,0.10%,0.10%,0.00%,0.00%
22DC402-Y,Assault with Intent to Commit Mayhem or with a Dangerous Weapon (Dangerous Weapon),22DC402,Assault with Intent to Commit Mayhem or with a Dangerous Weapon,PERSON,344,1.30%,0.849,0.078,None,None,None,None,None,< 25%,6.40%,83.40%,14.00%,< 25%,5.80%,< 25%,< 25%,< 25%,None,None,< 25%,100.00%,65.70%,42.70%,147,1.40%,0.844,0.2,None,None,None,None,None,None,< 25%,87.80%,< 25%,< 25%,70.70%,13.60%,< 25%,None,< 25%,< 25%,100.00%,38.10%,31.30%,30.60%,< 25%,None,9.8,12,17,24,30,48,60,72,72,0,0,0,6,24,42,60,70.5,72,18.6,19.2,20.4,24,30,39,44.4,46.2,47.1,1.5,3,6,15,30,39,44.4,46.2,47.1,16.1,18,18,24,36,49,60,72,72,0,0,0,18,30,48,60,72,72,13.5,17.5,21,24.2,36,60,60,64.5,72,1.9,5.3,9,24,36,54.8,60,64.5,72,12,12,12,18,24,36,49,72,72,0,0,0,1.2,18,31.5,48,66,72,6,7.2,18,24,30,48,60,66,71.4,0,0,0,0,18,36,60,66,71.4,4.50%,4.00%,4.50%,4.60%
22DC4503(a)(1),Unlawful Possession of a Firearm (Prior Conviction),22DC4503,Unlawful Possession of a Firearm,WEAPON,270,1.00%,0.941,0.2,None,None,None,None,None,< 25%,< 25%,96.70%,< 25%,< 25%,None,None,None,None,None,None,< 25%,37.80%,68.50%,50.00%,135,1.30%,0.948,0.2,None,None,None,None,None,< 25%,< 25%,97.00%,< 25%,None,78.50%,None,None,None,None,< 25%,40.00%,28.90%,40.70%,30.40%,None,None,0,9.4,12,18,24,36,40,48,57.9,0,0.6,12,12,24,32,40,48,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,12,18,24,36,40,48,57.9,0,0.6,12,12,24,32,40,48,54,11.4,17.4,18,24,36,40,48,54.6,61.8,11.4,12,16.8,24,30,40,48,54.6,61.8,0,8.4,12,16.5,24,30,36,36,36,0,0,12,12,15,24,31.2,36,36,0,3.3,12,18,24,36,36,48,54,0,0,12,18,24,36,36,48,54,3.40%,2.60%,3.30%,3.20%
22DC3213,Shoplifting,22DC3213,Shoplifting,PROPERTY,271,1.00%,0.863,0.103,None,0.2,0.2,None,None,< 25%,< 25%,76.00%,24.00%,None,< 25%,None,None,None,10.00%,None,None,None,56.10%,47.20%,128,1.20%,0.906,0.2,None,None,None,None,None,< 25%,< 25%,79.70%,20.30%,None,96.90%,< 25%,None,None,None,None,None,< 25%,78.10%,< 25%,< 25%,None,0.1,0.2,0.3,0.8,1,2.8,3,3,3,0,0,0,0,0.5,1,2,2.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.7,1,2.7,3,3,3,0,0,0,0,0.5,1,2,2.8,3,0.2,0.2,0.2,0.3,0.8,1.5,5.6,489.3,784.6,0.2,0.2,0.2,0.3,0.5,1.5,5.6,489.3,784.6,0,0,0,0.7,1,2,3,3,3,0,0,0,0,0.3,1,2,2.3,3,0.1,0.2,0.3,0.9,1,3,3,3,3,0,0,0,0,0,0.4,0.8,1.2,1.6,1.30%,1.00%,1.50%,1.50%
22DC4504(b),Possession of Firearm During Crime of Violence or Dangerous Crime,22DC4504(b),Possession of Firearm During Crime of Violence or Dangerous Crime,WEAPON,542,2.00%,0.935,0.2,None,None,None,None,None,< 25%,5.00%,95.60%,< 25%,< 25%,None,< 25%,< 25%,None,None,None,15.10%,96.50%,74.40%,23.40%,127,1.20%,0.898,0.2,None,None,None,None,None,None,< 25%,99.20%,None,< 25%,15.70%,None,< 25%,< 25%,None,26.00%,100.00%,81.10%,< 25%,18.10%,None,None,60,60,60,60,60,72,96,108,118.8,39.6,60,60,60,60,72,96,108,118.8,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,72,96,108,119,39,60,60,60,60,72,96,108,119,60,60,60,60,60,72,96,108,109.8,49.2,60,60,60,60,72,96,108,109.8,84,84,84,84,84,84,84,84,84,60,60,60,60,60,60,60,60,60,33,60,60,60,60,75,103.2,118.8,141.6,33,60,60,60,60,75,103.2,118.8,141.6,8.10%,5.80%,7.00%,6.90%
07DC2502.01(a),Possession or Control of a Destructive Device or Unregistered Firearm,7DC2502.01(a),Possession or Control of a Destructive Device or Unregistered Firearm,WEAPON,546,2.00%,0.94,0.037,None,None,None,None,None,< 25%,< 25%,94.00%,5.10%,< 25%,< 25%,None,None,None,< 25%,None,< 25%,28.20%,73.60%,21.20%,116,1.10%,0.931,0.2,None,None,None,None,None,None,< 25%,94.80%,< 25%,< 25%,71.60%,< 25%,None,None,None,< 25%,26.70%,19.00%,< 25%,73.30%,< 25%,None,0,1.2,3,6,12,12,12,22.2,24,0,0,0,0,0,12,12,12,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3,6,12,12,12,22.4,24,0,0,0,0,0,12,12,12,14.5,2.4,3.2,6,6,12,12,12,12.2,15.9,0,0,0.2,6,12,12,12,12.2,15.9,0.8,1.6,3.2,12,24,24,30,30,30,0,0,0,0,12,12,15.6,22.8,26.4,0,0,1,3.3,6.7,12,12,12,12,0,0,0,0,0,6,12,12,12,0.60%,0.80%,0.50%,0.50%
23DC1329(a),Contempt for Condition of Release Violation,23DC1329,Contempt for Condition of Release Violation,GOVERNMENT,208,0.80%,0.861,0.101,None,None,None,None,None,< 25%,< 25%,85.60%,14.40%,None,None,None,None,None,< 25%,None,None,< 25%,62.50%,53.40%,111,1.10%,0.856,0.2,None,None,None,None,None,< 25%,< 25%,83.80%,< 25%,None,90.10%,None,None,None,None,None,< 25%,31.50%,44.10%,24.30%,< 25%,None,0,0.3,1,1.5,3,4,6,6,6,0,0,0,0,1,3,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,1.5,3,4,6,6,6,0,0,0,0,1,3,4,4,6,0.9,1,1,1.5,3,3.2,4.4,6,6,0.1,0.3,0.3,1,2,3,4,5.1,6,0,0,0,0,2,3,5.2,6,6,0,0,0,0,0.3,2,3,4,4,0,0,0.6,1.6,3,4.5,6,6,6,0,0,0,0,0,0.3,1.8,3.4,4.7,0.20%,0.20%,0.20%,0.20%
22DC801(b),Burglary Second Degree ,22DC801,Burglary,PROPERTY,150,0.60%,0.847,0.2,None,None,None,None,None,< 25%,< 25%,96.70%,< 25%,< 25%,36.00%,< 25%,< 25%,None,None,None,None,100.00%,80.00%,73.30%,110,1.10%,0.891,0.2,None,None,None,None,None,None,< 25%,96.40%,< 25%,< 25%,96.40%,44.50%,< 25%,< 25%,None,None,100.00%,37.30%,37.30%,25.50%,< 25%,None,0,4.7,6,18,23,30,36,39.9,48,0,0,0,3.8,18,24,36,36,44,60,60,60,60,60,60,60,60,60,6,6,6,6,6,6,6,6,6,0,5.7,17.6,18,24,36,36,42.3,48,0,0,0,2.2,19,36,36,42.3,48,4,6,8,18,24,36,36,36,42,4,4,6,6,22,32,36,36,42,0,0,6,10,18,24,36,36,36,0,0,0,0,12,24,36,36,36,6,6,10.2,18,24,30.5,43.8,48,51.9,0,0,0,0,4.5,24,31.8,43.8,48,2.00%,2.00%,2.20%,2.20%
07DC2506.01(a),Unlawful Possession of Ammunition,7DC2506.01(a),Unlawful Possession of Ammunition,WEAPON,569,2.10%,0.937,0.037,None,None,None,None,None,< 25%,< 25%,92.60%,6.50%,< 25%,< 25%,None,None,None,< 25%,None,< 25%,27.60%,72.80%,17.90%,102,1.00%,0.912,0.2,None,None,None,None,None,None,< 25%,94.10%,< 25%,< 25%,71.60%,< 25%,None,None,None,None,25.50%,19.60%,< 25%,79.40%,< 25%,None,0,0.7,1.4,3,6,12,12,12,12,0,0,0,0,0,6,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.4,3,6,12,12,12,12,0,0,0,0,0,6,12,12,12,2,2.9,5.7,6,12,12,12,12,12,0,0,0.2,5.5,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6,12,12,12,12,0,0,0,0,0,0,12,12,12,0.30%,0.50%,0.20%,0.30%
22DC404(a)(2),Assault with Significant Bodily Injury,22DC404(a)(2),Assault with Significant Bodily Injury,PERSON,161,0.60%,0.894,0.2,None,None,None,None,None,None,< 25%,84.50%,14.30%,< 25%,None,< 25%,< 25%,< 25%,< 25%,None,None,100.00%,71.40%,51.60%,83,0.80%,0.904,0.2,None,None,None,None,None,None,< 25%,80.70%,< 25%,< 25%,80.70%,None,< 25%,None,< 25%,None,100.00%,25.30%,50.60%,24.10%,None,None,6,6.1,9.2,12,18,24,24,32,35.8,0,0,0,1,12,19.5,24,27.6,32,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,6,6,9.1,12,18,24,24,31.8,32,0,0,0,1,12,18.8,24,24,31.9,6,6,12,14,18,24,24,32,34,3,6,6,12,18,24,24,32,34,6,7,9.1,12,18,24,24,24,31.8,0,0,0,0,8.5,18,24,24,24,7.4,8.8,11.7,12,18,24,28.4,32.8,40.4,0,0,0,0,9,18.2,24.4,29,38.5,1.10%,1.20%,1.20%,1.20%
22DC2601,Prisoner Escape,22DC2601,Escape from Penal Custody,GOVERNMENT,104,0.40%,0.913,0.2,None,None,None,None,None,< 25%,< 25%,78.80%,< 25%,< 25%,< 25%,None,None,None,None,None,None,< 25%,79.80%,79.80%,83,0.80%,0.916,0.2,None,None,None,None,None,None,< 25%,75.90%,< 25%,< 25%,98.80%,< 25%,None,None,None,None,< 25%,< 25%,67.50%,< 25%,< 25%,None,1,2,3,5,6,9,12.2,14.1,20,0,0,0,0,3.5,6,12,14.1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,3,5,6,9,12.2,14.2,20,0,0,0,0,3,6,12,14.2,20,0.6,0.8,1.6,3.5,5.5,7,11.4,18.3,24.1,0.6,0.8,1,1.5,5,6,7,15,22.5,2.4,3,3,5,6,10.5,12.2,14.5,18.5,0,0,0,0,4,6.2,12,14,15.2,0.9,1.8,3.4,5,6,6,8.8,13.4,16.7,0,0,0,0,0,5,6,11.6,15.8,0.40%,0.50%,0.50%,0.50%
48DC904.01(a)(2)(B),Marijuana Possession with Intent to Distribute (Misdemeanor),48DC904.01(a)(2)(B)-X,Marijuana Possession with Intent to Distribute (Misdemeanor),DRUG,156,0.60%,0.942,0.2,None,None,None,None,None,< 25%,None,94.90%,< 25%,< 25%,23.10%,None,None,None,< 25%,None,None,< 25%,65.40%,51.90%,81,0.80%,0.926,0.2,None,None,None,None,None,None,None,93.80%,< 25%,< 25%,90.10%,43.20%,None,None,None,None,< 25%,< 25%,75.30%,< 25%,None,None,0,0,1,3,4,6,6,6,6,0,0,0,0,0,2,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.5,2,3,6,6,6,6,6,0,0,0,0,0,2,4,5.5,6,2.5,2.6,2.8,3.6,5,6,6,6,6,2,2,2.1,2.2,2.7,3.2,3.7,3.8,3.9,0,0,0.3,3,4,6,6,6,6,0,0,0,0,0,1.5,3.5,4,6,2.4,2.8,3,3,4.5,6,6,6,6,0,0,0,0,0,0,3.5,4,4,0.10%,0.30%,0.10%,0.10%
23DC1327(a)(1),Failure to Appear Before Court (Felony),23DC1327(a),Failure to Appear Before Court,GOVERNMENT,153,0.60%,0.895,0.2,0.2,None,None,None,None,< 25%,< 25%,80.40%,18.30%,< 25%,None,None,None,None,None,None,None,< 25%,44.40%,38.60%,59,0.60%,0.898,0.2,0.2,None,None,None,None,None,< 25%,83.10%,< 25%,< 25%,89.80%,None,None,None,None,None,< 25%,< 50%,57.60%,< 25%,< 25%,None,1.1,3,3,6.5,12,12,14,16.5,19.2,0,0,0,0,3,7.2,12,14.5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,3,3,6.5,12,12,14,16.5,19.2,0,0,0,0,3,7.2,12,14.5,16,3.8,4.6,7.4,11.7,12,12,14,14.4,15.2,0.4,0.8,1,1.7,4,12,12.8,14.4,15.2,0,0,3,3.2,12,12,13.4,16.7,18.3,0,0,0,0,3,5,12,13.4,16.3,5.4,6.8,9.6,12,12,12,14.4,17.2,18.6,0,0,0,0,0,1,4.6,5.3,5.6,0.30%,0.50%,0.30%,0.30%
22DC4514(b),Possession of a Prohibited Weapon,22DC4514,Possession of a Prohibited Weapon,WEAPON,161,0.60%,0.863,0.2,None,None,None,None,< 25%,< 25%,< 25%,70.80%,28.00%,< 25%,29.20%,None,None,None,< 25%,None,None,13.70%,58.40%,36.00%,58,0.60%,0.914,0.2,None,None,None,None,< 25%,None,None,70.70%,< 50%,< 25%,72.40%,36.20%,None,None,None,None,< 25%,< 25%,< 25%,67.20%,< 25%,None,0.7,1,1,3,6,6,9,12,12,0,0,0,0,0,3,6,6,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.4,3,6,6,12,12,12,0,0,0,0,0,5,6,7.8,12,1,1,1,3.2,6,6,6,6,6,0.5,0.7,1,1,4.5,6,6,6,6,0,0,0,0.5,1,3.2,4.4,5.2,5.6,0,0,0,0,0,0.5,3,4.5,5.2,0.5,1,2,3,6,6,12,12,12,0,0,0,0,0,0,4.4,6.6,12,0.10%,0.20%,0.10%,0.10%
